iso2c,country,year,sl.ind.empl.zs,SL.AGR.EMPL.ZS,SL.SRV.EMPL.ZS,SL.EMP.SELF.ZS,SL.UEM.NEET.ZS,NV.IND.TOTL.ZS,NV.IND.MANF.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.TOTL,ny.gdp.totl.rt.zs,NY.GDP.MKTP.KN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,NY.GDP.MKTP.CN,NY.GDP.PCAP.CN,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.MKTP.PP.KD,NY.GDP.PCAP.PP.KD,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.PP.CD
PT,Portugal,2007,30.2409992218018,11.8420000076294,57.9169998168945,24.7970008850098,11.1599998474121,21.152237935597,12.2447276156217,-9.79450678670822,10542964,0.305369547051351,181635276500,2.49200244642201,17228.1036433398,2.29100350128833,240562202318.314,22817.3218004267,175467717000,16643.1107039728,240169336162.059,22780.0584505513,290724728488.065,27575.2367634059,271016889543.774,25705.9484926415
PT,Portugal,2008,28.992000579834,11.4399995803833,59.568000793457,24.3279991149902,10.2299995422363,20.4369264373899,11.9443632786606,-12.1937658759019,10558177,0.26477771848369,181997225200,0.199272248747334,17237.5614843358,0.0548977484221069,241041576028.509,22829.8479963453,178872582000,16941.6161521066,262007590449.685,24815.6088356622,291304062192.188,27590.3749475111,281180766111.031,26631.5639632704
PT,Portugal,2009,27.8050003051758,11.4469995498657,60.7480010986328,24.0330009460449,11.1999998092651,19.8506522067854,11.1311504552997,-10.4428224463708,10568247,0.202107717646692,176577157100,-2.97810480024835,16708.2731033822,-3.07055253397955,233863105282.21,22128.8455201899,175448190000,16601.4467678509,243745748819.116,23063.9716141302,282628721932.724,26743.1979904258,279731999789.541,26469.1012416289
PT,Portugal,2010,27.2560005187988,11.1979999542236,61.5460014343262,23.1229991912842,11.4399995803833,19.9077160153983,11.5723479997856,-10.1558312363544,10573100,0.259585955722577,179929812000,1.89869117560959,17017.6969857468,1.85192018618594,238303443425.21,22538.6540773482,179929812000,17017.6969857468,238303443425.21,22538.6540773482,287994968535.799,27238.4606724422,288732183089.099,27308.1861600759
PT,Portugal,2011,26.8549995422363,10.210000038147,62.9360008239746,21.5389995574951,12.5500001907349,19.3294979028315,11.3297466673843,-6.03628550642077,10557560,0.318326614574732,176642760000,-1.82685235062658,16731.4000583468,-1.6823482498238,233949991367.372,22159.4754249441,176166578000,16686.2966443004,244895101712.451,23196.1837500759,282733725683.416,26780.2149060404,282733725683.416,26780.2149060404
PT,Portugal,2012,25.1490001678467,10.8070001602173,64.0429992675781,22.0860004425049,13.9099998474121,19.0991846225889,11.3815024693083,-1.82896149030775,10514844,0.316096329448727,169527136100,-4.0282567482528,16122.6487145221,-3.63837659551429,224525885052.579,21353.2302573942,168397969000,16015.2608065322,216368178659.447,20577.4026375899,271344485298.987,25805.8498346706,278160762011.107,26454.1026011519
PT,Portugal,2013,23.6979999542236,10.2299995422363,66.072998046875,21.9409999847412,14.0699996948242,18.8821801122172,11.5578779494442,1.59014182713112,10457295,0.281125643760041,167611216300,-1.13015523300638,16028.1618047497,-0.586050787593322,221988394013.204,21228.0894832941,170269327000,16282.3490204685,226073492966.495,21618.7353389663,268277871398.907,25654.6144484694,291753400833.095,27899.5094652197
PT,Portugal,2014,23.8589992523193,8.64700031280518,67.4940032958984,19.746000289917,12.2799997329712,18.9309214797828,11.79849404655,0.0617685187402284,10401062,0.290611988082927,169108298100,0.893187122585189,16258.7530100292,1.43866282414953,223971165762.163,21533.4901149674,173079055000,16640.5175740708,229629822121.601,22077.5361325219,270674094798.987,26023.6978492184,298995720958.837,28746.6530781988
PT,Portugal,2015,24.3490009307861,7.53000020980835,68.1210021972656,18.4230003356934,11.2700004577637,19.533324852856,12.1576731886721,0.117932417587763,10358076,0.281524594316997,172189563300,1.82206623484433,16623.7014769924,2.24462765833371,228052068749.303,22016.8367898925,179809061000,17359.3108411253,199420256049.689,19252.6349536042,275605956086.79,26607.8329688632,307476292344.26,29684.6916690185
PT,Portugal,2016,24.5,6.91300010681152,68.5869979858398,17.7639999389648,10.5500001907349,19.4908532262183,12.3011859296715,0.582220085580678,10325452,0.266921210312641,175505479200,1.92573570456346,16997.3652678837,2.24777731607119,232443748862.204,22511.7262529722,186480451000,18060.2700007709,206275669201.916,19977.3984908279,280913398387.057,27205.9178026354,320522740593.433,31042.005773058
PT,Portugal,2017,24.7399997711182,6.40000009536743,68.859001159668,16.9850006103516,9.34000015258789,19.4548632163525,12.4827871625,0.531974045441409,10300300,0.352397453693325,180410940000,2.79504709617066,17515.1150937351,3.04605930208339,238940661115.007,23197.4467845604,194613468000,18893.9611467627,219308128887.409,21291.4312095191,288765060171.429,28034.6261925797,335319035878.032,32554.2980183133
PT,Portugal,2018,24.5709991455078,6.33900022506714,69.0899963378906,16.9799995422363,,,,,,,,,,,,,,,,,,,,
SE,Sweden,1962,,,,,,,,,7561588,,1078389903399.01,4.25877299399151,142614.210586323,3.68533228698394,149620019088.711,19786.8515302223,90590552064,11980.3607475044,17511477311.4463,2315.84652740222,,,,
SE,Sweden,1963,,,,,,,,,7604328,,1135845415451.72,5.32789781057986,149368.282832056,4.73590409957419,157591620809.927,20723.9378430188,98053709824,12894.4608680741,18954132365.5148,2492.54534595494,,,,
SE,Sweden,1964,,,,,,,,,7661354,,1213326618806.69,6.82145671417409,158369.737099564,6.02634916652877,168341665008.642,21972.8346984935,109347397632,14272.5943262771,21137242560.8543,2758.94346624034,,,,
SE,Sweden,1965,,,,,,,,,7733853,,1259693327076.74,3.82145314801153,162880.433217019,2.8482058504772,174774762865.53,22598.6662618917,120330526720,15558.93636975,23260320646.2745,3007.59797817136,,,,
SE,Sweden,1966,,,,,,,,,7807797,,1286031454679.86,2.09083647876747,164711.179693819,1.12398183172864,178429017363.201,22852.6711648883,130892734464,16764.3618890194,25302033132.3312,3240.61103693285,,,,
SE,Sweden,1967,,,,,,,,,7867931,,1329312816787.51,3.36549793942827,168953.288582158,2.5754832769853,184434042265.902,23441.2378890844,142073987072,18057.3504104192,27463409201.8822,3490.55033678895,,,,
SE,Sweden,1968,,,,,,,,,7912273,,1377676571373.58,3.638252334236,174118.937930173,3.05744232110771,191144218113.767,24157.9402168968,150764847104,19054.5557646962,29143383490.5896,3683.31369387653,,,,
SE,Sweden,1969,,,,,,,,,7968072,,1446693339611.35,5.00964955577044,181561.278513968,4.27428553853235,200719873587.384,25190.5195619949,163727982592,20548.0049116022,31649203885.888,3972.00274870609,,,,
SE,Sweden,1970,,,,,,,,-0.674278307229666,8042801,0.817565064938131,1534102677800,6.04200875163579,190742.339366596,5.05672846532745,212847385915.806,26464.3357352502,194281419500,24155.9401382678,37555366021.0315,4669.43867205361,,,,
SE,Sweden,1971,,,,,,,,0.890216040334632,8098334,0.760132316908728,1548594521100,0.944646242374219,191223.839508225,0.252434851762558,214858040748.852,26531.1409419334,210061153800,25938.8108467742,40980345656.3725,5060.34273918223,,,,
SE,Sweden,1972,,,,,,,,1.2138199380275,8122300,0.636187332782992,1584037804700,2.2887387961843,195023.306785024,1.98692134127751,219775580084.192,27058.2938433931,229852068600,28298.8893047536,48263914958.8443,5942.14877052612,,,,
SE,Sweden,1973,,,,,,,,2.47870805446891,8136312,0.970905227972507,1646892125900,3.96798113110084,202412.607321352,3.78893202978701,228496233632.7,28083.5142055393,255781336400,31437.0118058403,58567384058.8006,7198.27165659338,,,,
SE,Sweden,1974,,,,,,,,-0.813347937030549,8159955,1.13522240539682,1699562957900,3.19819562991816,208280.922860481,2.89918479722628,235803990191.269,28897.7071799132,288927611400,35407.9907793609,65082581294.7696,7975.85051569152,,,,
SE,Sweden,1975,,,,,,,,-0.376992088875844,8192437,0.78325944717791,1742950466300,2.5528626755675,212751.158940862,2.14625325209219,241823742244.361,29517.9251600422,339304296400,41416.7721277564,81716751697.8951,9974.65732087962,,,,
SE,Sweden,1976,,,,,,,,-1.81869182405724,8222286,0.806991795016747,1761392709900,1.0581048604984,214221.776024332,0.69123810689959,244382491014.887,29721.9643071145,383763970700,46673.6344004575,88102107647.0993,10715.0380863788,,,,
SE,Sweden,1977,,,,,,,,-2.27663323744498,8251540,0.586146552022213,1733276327600,-1.59625858231219,210054.890069005,-1.94512716338106,240481514528.394,29143.8343058864,417401771300,50584.7116174678,93136775102.6419,11287.1991292101,,,,
SE,Sweden,1978,,,,,,,,-0.185457707259766,8275599,0.634618886767784,1763635495200,1.75154804323884,213112.729990905,1.45573374697192,244693663790.467,29568.0909370388,465268870600,56221.7756805278,102969762221.976,12442.5751201788,,,,
SE,Sweden,1979,,,,,,,,-1.93090627277681,8293678,0.711464924710764,1831359160200,3.84000351457658,220813.872952386,3.61364755723895,254089909079.967,30636.5775329073,521511647200,62880.6239161925,121646718574.328,14667.4031201028,,,,
SE,Sweden,1980,,,,,,30.2545073950916,20.9395513908111,-3.09169177119871,8310531,0.646179368016313,1862491742500,1.69997141885594,224112.242948134,1.49373313897681,258409364912.524,31094.2062441646,592518893000,71297.3566911669,140088635568.375,16856.7610864306,,,,
SE,Sweden,1981,,,,,,29.0246843362076,19.9165735539572,-2.17235027369024,8320503,0.586280348476863,1870962922000,0.454830446046927,224861.756795232,0.334436814891717,259584689379.582,31198.1967171435,647398283900,77807.5897454757,127858412114.39,15366.6685913567,,,,
SE,Sweden,1982,,,,,,28.719882909368,19.8856170278046,-2.91312459781831,8325263,0.666110371418248,1894324975100,1.24866467556859,227539.355225174,1.19077537599264,262826031699.05,31569.697161405,708475260300,85099.4449424601,112767844570.719,13545.2591192277,,,,
SE,Sweden,1983,,,,,,28.9609640254793,20.2891417987597,-0.700111707878575,8329033,0.660444763230838,1930329248500,1.9006386904707,231759.106789468,1.85451503987846,267821404946.151,32155.1619433073,793803251500,95305.5716672031,103533702638.547,12430.4589306522,,,,
SE,Sweden,1984,,,,,,30.095118871698,21.2182361554906,0.683532013571121,8336605,0.528524046843144,2011973204400,4.22953524448965,241342.033645591,4.13486528701041,279149005660.635,33484.7345724831,890555832800,106824.760535014,107661673734.858,12914.3306819572,,,,
SE,Sweden,1985,,,,,,30.1134972631236,21.2931881009792,-0.897927068361598,8350386,0.560104520205054,2055439345200,2.16037374180449,246149.021757797,1.9917740973646,285179667479.436,34151.6748422691,968063061400,115930.336801197,112514448261.835,13474.1613455755,,,,
SE,Sweden,1986,,,,,,29.7071021619873,21.0197338390599,0.0218144014991916,8369829,0.490497061949985,2110757861000,2.69132319225005,252186.497597502,2.45277263203825,292854774009.892,34989.337776183,1056972018300,126283.585757845,148376104539.839,17727.4953335175,,,,
SE,Sweden,1987,,,,,,29.3843920402194,20.819854634708,-0.0117965532058668,8397804,0.446238404476073,2181549365100,3.35384296834795,259776.170663188,3.00954775056962,302676663255.494,36042.3586041653,1143993850000,136225.357248157,180429286795.786,21485.2938691812,,,,
SE,Sweden,1988,,,,,,29.1911859755562,20.5229714785155,-0.261660182105991,8436489,0.711498556219623,2237376057700,2.55903870401031,265202.272853079,2.08876055722853,310422276216.209,36795.197174584,1250367029300,148209.406697502,204068257817.6,24188.7659448854,,,,
SE,Sweden,1989,,,,,,28.9683154334857,19.9202266811904,-1.44324419344742,8492964,0.735194299722301,2296774071900,2.65480691078193,270432.568877014,1.97219125148015,318663388257.803,37520.868834226,1385279861100,163109.117276371,214875344909.957,25300.3951164701,,,,
SE,Sweden,1990,,,,,,27.6549371168138,18.441843686578,-2.45545224887805,8558835,0.461242356561044,2314107245900,0.754674750645407,270376.429257019,-0.0207591934018581,321068260388.536,37513.0798044986,1527963575600,178524.714590245,258154283908.9,30162.3157718195,264752891139.995,30933.2860301659,172015861816.634,20098.0462664176
SE,Sweden,1991,25.9370002746582,3.63800001144409,70.4250030517578,12.3079996109009,,25.9324673667534,16.7497489920457,-1.7210530788359,8617375,0.275777428098655,2287588158600,-1.14597486123364,265462.296650662,-1.81751516574901,317388898837.083,36831.2738899123,1635017408500,189734.97248292,270362531376.602,31374.1169876676,261718889563.141,30371.0688653031,175795091606.008,20400.0744549249
SE,Sweden,1992,25.4729995727539,3.61500000953674,70.9120025634766,12.3629999160767,,24.949135777551,15.9225328009716,-3.14916396702011,8668067,0.279374716034362,2261084328300,-1.15859273883548,260852.197877566,-1.73663033555492,313711654101.287,36191.6508145688,1632482882900,188332.979302075,280312318915.485,32338.5039496678,258686633512.502,29843.6356701559,177718134330.844,20502.62582544
SE,Sweden,1993,25.261999130249,3.58699989318848,71.1510009765625,12.3990001678467,,24.5160883674565,16.2811916547694,-1.9810688928603,8718561,0.350693476440432,2.214379e+12,-2.06561638216809,253984.459132648,-2.6328084642558,307231574781.4,35238.7939685689,1.634131e+12,187431.274495872,209950792712.696,24080.8996705645,253343160032.188,29057.9099041904,178170829449.561,20435.8069467611
SE,Sweden,1994,25.2940006256104,3.5460000038147,71.161003112793,12.33899974823,,25.5103520742843,17.8159321682174,0.32847849966297,8780745,0.346497111061183,2.304894e+12,4.08760198683242,262494.127776174,3.35046824226414,319789978736.341,36419.4585694427,1.744433e+12,198665.716861155,226079963711.768,25747.2416875525,263698820075.168,30031.485947396,189413316272.993,21571.4402676531
SE,Sweden,1995,25.4650001525879,3.50200009346008,71.0329971313477,12.2589998245239,,27.3747824600411,19.9123787802047,1.87098289716068,8826939,0.379784648045374,2.39765e+12,4.02430654077801,271628.703902905,3.47991637150817,332659307767.381,37686.8252706154,1.883562e+12,213387.902646659,264051981551.316,29914.331746409,274310868939.408,31076.5565434866,201162335063.796,22789.5916199031
SE,Sweden,1996,25.8619995117188,3.26099991798401,70.8769989013672,12.2089996337891,,26.631850001941,19.3491285050659,2.04518523328063,8840998,0.319026952620678,2.434043e+12,1.51786123912999,275313.149035889,1.35642701969445,337708614458.34,38198.0195514511,1.932025e+12,218530.193084536,288103936773.039,32587.2641044641,278474527293.759,31498.0873532331,208694227270.474,23605.2793214605
SE,Sweden,1997,25.5540008544922,3.24399995803833,71.2020034790039,11.75,,26.8065396201878,19.7392511418781,2.80011979392576,8846062,0.314432235224,2.504642e+12,2.9004828591771,283136.383172535,2.84157664246747,347503794934.668,39283.4455529102,2.019261e+12,228266.656959899,264477727278.681,29897.7926311935,286551633225.089,32393.1296462866,216409222278.202,24463.9052132126
SE,Sweden,1998,25.8899993896484,3.04900002479553,71.0609970092773,11.4219999313354,,26.8852924300708,20.0331253061592,3.57851569199336,8850974,0.284919114136677,2.610508e+12,4.2267916931841,294940.195282463,4.16894924547191,362192056472.466,40921.1524598837,2.121037e+12,239638.823930564,266800462898.904,30143.627458278,298663573854.931,33743.5827802602,225737211773.677,25504.2226735359
SE,Sweden,1999,24.9979991912842,2.99699997901917,72.004997253418,11.4659996032715,,26.4422522648931,19.7952592081521,3.97929255407486,8857874,0.23203224698361,2.728768e+12,4.53015275187818,308061.279715652,4.44872711249926,378599909885.838,42741.6228641137,2.237854e+12,252640.080452714,270847937645.236,30577.0817743892,312193489964.778,35244.7426961343,240476901750.502,27148.3768848487
SE,Sweden,2000,24.371000289917,2.90599989891052,72.7220001220703,11.0830001831055,,26.8395762318105,20.3109784326559,4.49913431281848,8872109,0.263468250845003,2.857983e+12,4.73528713324107,322131.186620904,4.5672428934395,396527702705.124,44693.7365969156,2.380358e+12,268296.748833902,259802012617.057,29283.0050461572,326976748125.896,36854.4557022345,259779811880.039,29280.5027395447
SE,Sweden,2001,23.7469997406006,2.64199995994568,73.6119995117188,10.6929998397827,,26.4270236024744,19.3313910085427,6.23795547585311,8895960,0.272531745982717,2.902665e+12,1.56341027920739,326290.248607233,1.29110814446653,402727057569.121,45270.7810701848,2.47813e+12,278568.024136799,239917320966.977,26969.2445747257,332088736216.714,37330.2865814049,263622633890.242,29633.9724875383
SE,Sweden,2002,22.9650001525879,2.5239999294281,74.5110015869141,10.6979999542236,,26.0393497585098,18.7915681534829,4.71818866423765,8924958,0.31244271956114,2.962854e+12,2.07357721266493,331973.999205374,1.74193087976195,411077914064.11,46059.3667851558,2.569876e+12,287942.643539611,263926220332.543,29571.7044643283,338974852576.731,37980.55437087,272994495761.742,30587.762515156
SE,Sweden,2003,22.5949993133545,2.54500007629395,74.8610000610352,10.3800001144409,6.51000022888184,25.7829289554299,18.3683256356991,5.91103210995259,8958229,0.269493312141502,3.03354e+12,2.38574023559717,338631.664807854,2.00547802491037,420885165259.591,46983.077264445,2.677446e+12,298881.173946324,331108912605.271,36961.4253671424,347061912023.21,38742.2460425169,281940234414.735,31472.7648081708
SE,Sweden,2004,22.3649997711182,2.48499989509583,75.1490020751953,10.5059995651245,7.86999988555908,26.2147541188151,18.2543318188381,5.99999193016606,8993531,0.237985290878711,3.164605e+12,4.32052981005691,351875.698210191,3.91104399816003,439069634290.739,48820.6060879469,2.805115e+12,311903.633845261,381705425301.746,42442.2204473133,362056825391.527,40257.4723311152,301535164922.224,33528.0063995136
SE,Sweden,2005,22.0419998168945,2.3199999332428,75.6380004882813,10.7819995880127,14.1700000762939,26.1263514015503,18.081057952391,6.06189586410192,9029572,0.501086287834224,3.253794e+12,2.8183296177564,360348.641109457,2.40793636570042,451444063836.53,49996.1752158939,2.907352e+12,321981.152595051,389042298376.845,43085.353145957,372260780134.645,41226.8466472879,306709165411.108,33967.1875268405
SE,Sweden,2006,21.9130001068115,2.22699999809265,75.8600006103516,10.6999998092651,9.34000015258789,26.5802991273865,18.1422815344291,8.2062353016297,9080505,0.576857166060463,3.406336e+12,4.68812715248721,375126.273263436,4.10092628863023,472608335571.542,52046.4815086322,3.099081e+12,341289.498766864,420032121655.688,46256.4716010495,389712838846.198,42917.5292394198,339777088373.941,37418.3030981141
SE,Sweden,2007,21.6459999084473,2.25099992752075,76.1029968261719,10.5970001220703,7.48000001907349,26.7394549010889,18.1124173618077,8.18494877266752,9148092,0.833092487623918,3.52232e+12,3.40494889523524,385033.29437439,2.64098300147484,488700407872.375,53421.0202381409,3.297053e+12,360408.815302688,487816328342.309,53324.3793724756,402982361847.081,44050.9738912859,371227546555.262,40579.7784450858
SE,Sweden,2008,21.326000213623,2.12199997901917,76.5530014038086,10.4079999923706,7.82000017166138,25.851849643361,16.840747679994,7.93884491904267,9219637,0.929623552998044,3.502699e+12,-0.55704762769993,379917.235353192,-1.32873159177315,485978113843.762,52711.1982655892,3.387599e+12,367433.012818184,513965650650.119,55746.8423811175,400737558160.363,43465.6546847086,385875885893.883,41853.6961806504
SE,Sweden,2009,20.1590003967285,2.17700004577637,77.6640014648438,10.6879997253418,9.60000038146973,23.6361828415248,15.2010835305605,6.03229910459847,9298515,0.503432840793767,3.321096e+12,-5.18465903007937,357164.12782041,-5.98896428366292,460781805680.152,49554.3434279723,3.288509e+12,353659.589730188,429657033107.737,46207.0592032962,379960682164.282,40862.5121499811,368711901182.566,39652.772639778
SE,Sweden,2010,19.9029998779297,2.09999990463257,77.9970016479492,10.9460000991821,7.67000007629395,25.4217009703095,16.338131529838,5.97162666937541,9378126,1.01221579646404,3.523824e+12,6.10424992231479,375749.270163357,5.20352994472384,488909078695.423,52132.9185271581,3.523824e+12,375749.270163357,488909078695.423,52132.9185271581,403154431810.122,42988.8052058718,390436573989.487,41632.685889429
SE,Sweden,2011,19.9249992370605,1.9889999628067,78.0849990844727,10.418999671936,7.53000020980835,24.8758345640846,16.0917530878496,5.57616983721054,9449213,1.05893732015909,3618235282900,2.67922810276563,382913.929752668,1.90676606935172,502008068128.804,53126.9713285967,3.661043e+12,387444.224190946,563797423389.285,59666.0720198904,413955858644.724,43808.5011571571,413955858644.724,43808.5011571571
SE,Sweden,2012,19.6450004577637,2.05900001525879,78.2959976196289,10.4499998092651,7.82999992370605,23.7337385883106,15.177706132852,5.58647678424614,9519374,0.754090528029888,3607434402600,-0.298512381188857,378957.10396503,-1.03334600289796,500509511890.872,52577.985893912,3.688871e+12,387511.930931593,544481531961.98,57197.1993076414,412720149154.013,43355.8077615201,426224134488.643,44774.3868965168
SE,Sweden,2013,19.1609992980957,2.03299999237061,78.8059997558594,10.5900001525879,7.44000005722046,23.0484117522832,14.850372515295,5.22962368887605,9600379,0.711148320505769,3652107044800,1.23834939778263,380412.798786381,0.384131820229953,506707568417.218,52779.9546681665,3.773939e+12,393103.126449487,579360671663.959,60347.6874885834,417831066635.589,43522.3512150498,438948479246.904,45721.9948552973
SE,Sweden,2014,18.6030006408691,1.97399997711182,79.4219970703125,10.3319997787476,7.15999984741211,22.7985561765322,14.6164415714585,4.52927477537096,9696110,0.574795566589469,3747131315500,2.60190266972866,386457.178755192,1.58890026521017,519891606167.582,53618.5755078668,3.940925e+12,406443.924419174,574413132024.98,59241.6063787415,428702624313.336,44213.8779689315,451571656252.209,46572.4559903105
SE,Sweden,2015,18.2880001068115,2.03699994087219,79.6750030517578,10.253999710083,6.71999979019165,21.6881750347432,13.6913034092475,4.2591089189385,9799186,0.398609157642065,3914124812200,4.45656910952738,399433.668490424,3.35780791471653,543060934891.073,55418.9842800282,4.201543e+12,428764.491254682,498117638852.897,50832.5527092655,447808053040.217,45698.4950627754,474642928474.534,48436.9751196205
SE,Sweden,2016,18.2000007629395,1.8860000371933,79.9140014648438,9.98900032043457,6.48999977111816,21.5600649139653,13.3545183134318,3.75227001759123,9923085,0.435390625305478,4019178604800,2.68396634344812,405033.173131138,1.40186095525617,557636507607.964,56195.8813824495,4.385497e+12,441948.95035163,512205240408.433,51617.5403524643,459827070467.067,46339.1244222001,487065354541.728,49084.0655443068
SE,Sweden,2017,18.1650009155273,1.83000004291534,80.004997253418,9.85599994659424,6.15000009536743,22.178140150558,13.5811024337424,3.17116075126777,10057698,0.542100946138441,4103770905600,2.10471614023258,408022.880146133,0.738138802775708,569373173187.418,56610.6849884952,4.578833e+12,455256.560696096,535607385506.432,53253.4766411192,469505125036.346,46681.1714804268,517013807222.356,51404.7853914838
SE,Sweden,2018,17.9780006408691,1.81200003623962,80.2099990844727,9.82600021362305,,,,,,,,,,,,,,,,,,,,
SI,Slovenia,1962,,,,,,,,,1603649,,,,,,,,,,,,,,,
SI,Slovenia,1963,,,,,,,,,1616971,,,,,,,,,,,,,,,
SI,Slovenia,1964,,,,,,,,,1632114,,,,,,,,,,,,,,,
SI,Slovenia,1965,,,,,,,,,1649160,,,,,,,,,,,,,,,
SI,Slovenia,1966,,,,,,,,,1669905,,,,,,,,,,,,,,,
SI,Slovenia,1967,,,,,,,,,1689528,,,,,,,,,,,,,,,
SI,Slovenia,1968,,,,,,,,,1704546,,,,,,,,,,,,,,,
SI,Slovenia,1969,,,,,,,,,1713874,,,,,,,,,,,,,,,
SI,Slovenia,1970,,,,,,,,,1724891,,,,,,,,,,,,,,,
SI,Slovenia,1971,,,,,,,,,1738335,,,,,,,,,,,,,,,
SI,Slovenia,1972,,,,,,,,,1752233,,,,,,,,,,,,,,,
SI,Slovenia,1973,,,,,,,,,1766697,,,,,,,,,,,,,,,
SI,Slovenia,1974,,,,,,,,,1776132,,,,,,,,,,,,,,,
SI,Slovenia,1975,,,,,,,,,1793581,,,,,,,,,,,,,,,
SI,Slovenia,1976,,,,,,,,,1820249,,,,,,,,,,,,,,,
SI,Slovenia,1977,,,,,,,,,1842377,,,,,,,,,,,,,,,
SI,Slovenia,1978,,,,,,,,,1862548,,,,,,,,,,,,,,,
SI,Slovenia,1979,,,,,,,,,1882599,,,,,,,,,,,,,,,
SI,Slovenia,1980,,,,,,,,,1901315,,,,,,,,,,,,,,,
SI,Slovenia,1981,,,,,,,,,1906531,,,,,,,,,,,,,,,
SI,Slovenia,1982,,,,,,,,,1910334,,,,,,,,,,,,,,,
SI,Slovenia,1983,,,,,,,,,1922321,,,,,,,,,,,,,,,
SI,Slovenia,1984,,,,,,,,,1932154,,,,,,,,,,,,,,,
SI,Slovenia,1985,,,,,,,,,1941641,,,,,,,,,,,,,,,
SI,Slovenia,1986,,,,,,,,,1965964,,,,,,,,,,,,,,,
SI,Slovenia,1987,,,,,,,,,1989776,,,,,,,,,,,,,,,
SI,Slovenia,1988,,,,,,,,,1995196,,,,,,,,,,,,,,,
SI,Slovenia,1989,,,,,,,,,1996351,,,,,,,,,,,,,,,
SI,Slovenia,1990,,,,,,,,,1998161,,,,,,,,,,,,,,,
SI,Slovenia,1991,44.5610008239746,10.8290004730225,44.6100006103516,15.2700004577637,,,,,1999429,,,,,,,,,,,,,,,
SI,Slovenia,1992,44.423999786377,10.753999710083,44.8219985961914,15.4469995498657,,,,,1996498,,,,,,,,,,,,,,,
SI,Slovenia,1993,44.193000793457,10.6630001068115,45.1440010070801,15.3850002288818,,,,,1991746,,,,,,,,,,,,,,,
SI,Slovenia,1994,42.3849983215332,11.5729999542236,46.0419998168945,17.6259994506836,,,,,1989443,,,,,,,,,,,,,,,
SI,Slovenia,1995,43.1319999694824,10.4429998397827,46.4259986877441,16.8929996490479,,29.7786577873523,21.7140097337555,-0.352088586230917,1989872,0.193628922569992,22631022500,,11373.1046519575,,29973079669.4402,15062.8179447925,10521653200,5287.6030217019,21273055398.3017,10690.6652278647,36675420747.795,18431.0451867231,26974932124.6087,13556.1142247384
SI,Slovenia,1996,41.9640007019043,10.2329998016357,47.8030014038086,16.8700008392334,,30.1878985818976,21.8357065911348,0.257448513701503,1988628,0.192309711851676,23426792800,3.51628080436932,11780.3796386252,3.58103612981009,31027017316.3351,15602.2228975631,12131917000,6100.6467775773,21480023016.9972,10801.4284305547,37965031527.4714,19091.0675739613,28381607974.6033,14271.9543195627
SI,Slovenia,1997,40.5,12.1440000534058,47.3569984436035,18.7070007324219,,30.9297439552469,22.3164589187017,0.243383574087916,1985956,0.182491017244801,24624928100,5.11438040293761,12399.533574762,5.25580630786031,32613857009.5778,16422.2455127796,13827227300,6962.50435558492,20749140606.2425,10447.9357076604,39906707659.8815,20094.4571077514,30327389391.4005,15270.9271461203
SI,Slovenia,1998,39.5149993896484,12.0699996948242,48.4150009155273,19.2129993438721,,31.2752107570487,22.3467176386995,-0.534226775707134,1981629,0.135896530454422,25434012500,3.28563152231092,12834.9012352968,3.51116159256979,33685428176.1259,16998.8570898619,15337351800,7739.76955323121,22125435372.187,11165.2763318396,41217895026.271,20800.0059679542,31786730582.7054,16040.7072074063
SI,Slovenia,1999,37.8019981384277,10.8439998626709,51.3540000915527,18.4570007324219,,31.0663532151783,22.0410830192222,-3.07227921515093,1983045,0.131370321817412,26775492300,5.2743537811818,13502.2111449816,5.19918227223766,35462116830.8406,17882.658654161,17210361200,8678.75474333664,22689994990.1121,11441.9970248341,43391872631.1127,21881.4361908644,33844952075.2951,17067.1629112275
SI,Slovenia,2000,37.6529998779297,9.60200023651123,52.7459983825684,16.0580005645752,,30.5835716043089,21.7827360725059,-2.69144912302411,1988925,0.166155857605058,27888130200,4.15543396003217,14021.710320902,3.84751186559171,36935721676.5757,18570.6960677631,18901973500,9503.61300702641,20342201356.0052,10227.7367703685,45194993242.3199,22723.3270446698,35900843296.8348,18050.3756033208
SI,Slovenia,2001,38.6269989013672,9.94400024414063,51.4290008544922,17.0799999237061,,30.6042572341944,21.9757416253003,0.149937339594571,1992060,0.207455599379079,28710653100,2.94936553329774,14412.5443510738,2.78734919797306,38025091121.1794,19088.3262156659,21146767100,10615.527192956,20875387068.1145,10479.2963405292,46527958795.7851,23356.7055188022,37760061246.7189,18955.2830972556
SI,Slovenia,2002,38.7529983520508,9.65999984741211,51.5870018005371,16.2490005493164,,30.1271643906636,21.6316642748566,1.03464767892737,1994530,0.13839592721707,29812081400,3.8363052772213,14946.9205276431,3.70771574784108,39483849698.5294,19796.0670927634,23622485700,11843.6351922508,23563576758.1047,11814.0999423948,48312913334.4512,24222.7057674997,40498975974.0505,20305.0222228046
